x,y
796,7510
797,7511
798,7516
799,7520
800,7524
801,7527
802,7532
803,7536
804,7540
805,7544
806,7549
807,7553
808,7553
809,7557
810,7558
811,7559
812,7563
813,7567
814,7567
815,7572
816,7574
817,7575
818,7576
819,7582
820,7582
821,7587
822,7589
823,7595
824,7598
825,7600
826,7606
827,7607
828,7611
829,7615
830,7618
831,7619
832,7624
833,7624
834,7630
835,7631
836,7632
837,7638
838,7639
839,7641
840,7643
841,7645
842,7645
843,7646
844,7646
845,7652
846,7657
847,7663
848,7665
849,7669
850,7672
851,7672
852,7675
853,7680
854,7683
855,7689
856,7690
857,7695
858,7700
859,7702
860,7704
861,7709
862,7713
863,7715
864,7719
865,7724
866,7728
867,7730
868,7730
869,7734
870,7739
871,7742
872,7745
873,7747
874,7749
875,7754
876,7760
877,7764
878,7767
879,7772
880,7776
881,7779
882,7784
883,7785
884,7786
885,7788
886,7793
887,7795
888,7796
889,7799
890,7803
891,7809
892,7810
893,7812
894,7815
895,7816
896,7817
897,7819
898,7823
899,7826
900,7828
901,7832
902,7835
903,7837
904,7838
905,7843
906,7845
907,7846
908,7851
909,7855
910,7860
911,7865
912,7870
913,7870
914,7875
915,7877
916,7882
917,7886
918,7891
919,7893
920,7895
921,7895
922,7899
923,7901
924,7902
925,7905
926,7907
927,7912
928,7915
929,7916
930,7918
931,7924
932,7925
933,7925
934,7930
935,7933
936,7933
937,7938
938,7940
939,7945
940,7948
941,7948
942,7951
943,7954
944,7958
945,7963
946,7968
947,7970
948,7971
949,7976
950,7977
951,7982
952,7986
953,7990
954,7992
955,7997
956,7999
957,8001
958,8004
959,8006
960,8008
961,8012
962,8016
963,8016
964,8017
965,8018
966,8022
967,8027
968,8028
969,8033
970,8037
971,8038
972,8040
973,8044
974,8044
975,8049
976,8050
977,8054
978,8058
979,8062
980,8064
981,8067
982,8070
983,8075
984,8076
985,8082
986,8083
987,8087
988,8088
989,8089
990,8092
991,8093
992,8098
993,8101
994,8105
995,8109
996,8113
997,8116
998,8121
999,8125
1000,8127
1001,8132
1002,8133
1003,8138
1004,8139
1005,8141
1006,8144
1007,8149
1008,8151
1009,8153
1010,8156
1011,8158
1012,8159
1013,8163
1014,8166
1015,8168
1016,8170
1017,8172
1018,8176
1019,8180
1020,8182
1021,8184
1022,8187
1023,8188
1024,8193
1025,8195
1026,8198
1027,8199
1028,8201
1029,8205
1030,8206
1031,8208
1032,8212
1033,8216
1034,8217
1035,8220
1036,8220
1037,8222
1038,8227
1039,8229
1040,8233
1041,8237
1042,8241
1043,8246
1044,8247
1045,8251
1046,8254
1047,8259
1048,8260
1049,8261
1050,8265
1051,8269
1052,8271
1053,8272
1054,8274
1055,8275
1056,8276
1057,8279
1058,8281
1059,8283
1060,8286
1061,8287
1062,8292
1063,8293
1064,8296
1065,8298
1066,8302
1067,8304
1068,8306
1069,8308
1070,8313
1071,8316
1072,8318
1073,8320
1074,8324
1075,8327
1076,8330
1077,8332
1078,8333
1079,8335
1080,8339
1081,8342
1082,8347
1083,8347
1084,8349
1085,8352
1086,8356
1087,8358
1088,8359
1089,8362
1090,8366
1091,8368
1092,8370
1093,8375
1094,8380
1095,8383
1096,8385
1097,8390
1098,8395
1099,8396
1100,8398
1101,8401
1102,8402
1103,8403
1104,8405
1105,8407
1106,8410
1107,8412
1108,8415
1109,8418
1110,8419
1111,8422
1112,8425
1113,8427
1114,8432
1115,8433
1116,8437
1117,8439
1118,8442
1119,8446
1120,8449
1121,8452
1122,8456
1123,8458
1124,8459
1125,8463
1126,8466
1127,8470
1128,8475
1129,8477
1130,8480
1131,8484
1132,8489
1133,8492
1134,8496
1135,8500
1136,8503
1137,8506
1138,8507
1139,8510
1140,8512
1141,8515
1142,8516
1143,8518
1144,8520
1145,8524
1146,8528
1147,8530
1148,8531
1149,8533
1150,8536
1151,8538
1152,8540
1153,8543
1154,8545
1155,8549
1156,8550
1157,8553
1158,8558
1159,8561
1160,8564
1161,8567
1162,8572
1163,8577
1164,8578
1165,8582
1166,8587
1167,8589
1168,8592
1169,8596
1170,8598
1171,8600
1172,8603
1173,8606
1174,8607
1175,8611
1176,8612
1177,8613
1178,8615
1179,8618
1180,8622
1181,8625
1182,8628
1183,8630
1184,8635
1185,8637
1186,8638
1187,8639
1188,8643
1189,8648
1190,8652
1191,8653
1192,8657
1193,8658
1194,8663
1195,8667
1196,8669
1197,8670
1198,8674
1199,8678
1200,8678
1201,8682
1202,8687
1203,8689
1204,8693
1205,8696
1206,8699
1207,8704
1208,8706
1209,8711
1210,8713
1211,8714
1212,8715
1213,8719
1214,8722
1215,8726
1216,8731
1217,8734
1218,8736
1219,8741
1220,8745
1221,8748
1222,8749
1223,8753
1224,8756
1225,8758
1226,8761
1227,8765
1228,8767
1229,8771
1230,8775
1231,8778
1232,8783
1233,8788
1234,8789
1235,8794
1236,8798
1237,8802
1238,8805
1239,8808
1240,8810
1241,8814
1242,8818
1243,8823
1244,8824
1245,8826
1246,8828
1247,8830
1248,8834
1249,8835
1250,8838
1251,8839
1252,8843
1253,8846
1254,8847
1255,8852
1256,8856
1257,8860
1258,8863
1259,8864
1260,8866
1261,8869
1262,8872
1263,8877
1264,8880
1265,8884
1266,8888
1267,8892
1268,8897
1269,8899
1270,8901
1271,8903
1272,8908
1273,8911
1274,8913
1275,8917
1276,8919
1277,8924
1278,8926
1279,8927
1280,8929
1281,8932
1282,8933
1283,8937
1284,8939
1285,8943
1286,8947
1287,8950
1288,8954
1289,8955
1290,8957
1291,8962
1292,8963
1293,8964
1294,8967
1295,8971
1296,8975
1297,8978
1298,8980
1299,8981
1300,8983
1301,8985
1302,8990
1303,8994
1304,8995
1305,8999
1306,9002
1307,9003
1308,9006
1309,9010
1310,9012
1311,9017
1312,9019
1313,9024
1314,9028
1315,9032
1316,9037
1317,9041
1318,9046
1319,9049
1320,9053
1321,9057
1322,9058
1323,9062
1324,9064
1325,9067
1326,9069
1327,9073
1328,9076
1329,9077
1330,9080
1331,9083
1332,9086
1333,9091
1334,9094
1335,9096
1336,9098
1337,9100
1338,9102
1339,9105
1340,9110
1341,9114
1342,9116
1343,9120
1344,9123
1345,9126
1346,9127
1347,9130
1348,9131
1349,9134
1350,9138
1351,9140
1352,9144
1353,9146
1354,9149
1355,9152
1356,9154
1357,9156
1358,9157
1359,9160
1360,9162
1361,9163
1362,9166
1363,9168
1364,9170
1365,9174
1366,9177
1367,9178
1368,9181
1369,9184
1370,9187
1371,9188
1372,9190
1373,9194
1374,9196
1375,9200
1376,9204
1377,9206
1378,9208
1379,9209
1380,9211
1381,9215
1382,9220
1383,9223
1384,9226
1385,9229
1386,9233
1387,9237
1388,9239
1389,9241
1390,9244
1391,9247
1392,9250
1393,9253
1394,9256
1395,9259
1396,9261
1397,9266
1398,9269
1399,9272
1400,9276
1401,9279
1402,9281
1403,9283
1404,9285
1405,9289
1406,9290
1407,9292
1408,9293
1409,9297
1410,9299
1411,9302
1412,9304
1413,9306
1414,9309
1415,9312
1416,9315
1417,9319
1418,9321
1419,9323
1420,9327
1421,9332
1422,9333
1423,9337
1424,9338
1425,9341
1426,9346
1427,9347
1428,9351
1429,9354
1430,9358
1431,9360
1432,9363
1433,9365
1434,9369
1435,9371
1436,9375
1437,9378
1438,9382
1439,9386
1440,9389
1441,9392
1442,9394
1443,9398
1444,9400
1445,9403
1446,9407
1447,9409
1448,9411
1449,9415
1450,9417
1451,9421
1452,9424
1453,9427
1454,9429
1455,9432
1456,9434
1457,9438
1458,9441
1459,9444
1460,9449
1461,9452
1462,9455
1463,9457
1464,9461
1465,9464
1466,9467
1467,9469
1468,9471
1469,9474
1470,9478
1471,9482
1472,9484
1473,9487
1474,9492
1475,9494
1476,9497
1477,9500
1478,9504
1479,9508
1480,9510
1481,9514
1482,9516
1483,9518
1484,9521
1485,9525
1486,9528
1487,9532
1488,9535
1489,9538
1490,9540
1491,9544
1492,9548
1493,9551
1494,9556
1495,9559
1496,9561
1497,9563
1498,9566
1499,9570
1500,9572
1501,9573
1502,9575
1503,9577
1504,9580
1505,9584
1506,9586
1507,9588
1508,9592
1509,9595
1510,9598
1511,9602
1512,9603
1513,9608
1514,9610
1515,9614
1516,9615
1517,9619
1518,9621
1519,9625
1520,9628
1521,9632
1522,9635
1523,9636
1524,9639
1525,9642
1526,9644
1527,9645
1528,9647
1529,9651
1530,9653
1531,9656
1532,9659
1533,9663
1534,9665
1535,9669
1536,9673
1537,9674
1538,9677
1539,9681
1540,9686
1541,9688
1542,9691
1543,9695
1544,9698
1545,9702
1546,9704
1547,9706
1548,9708
1549,9712
1550,9717
1551,9720
1552,9721
1553,9723
1554,9727
1555,9729
1556,9733
1557,9736
1558,9738
1559,9742
1560,9746
1561,9750
1562,9754
1563,9756
1564,9758
1565,9760
1566,9764
1567,9768
1568,9772
1569,9776
1570,9780
1571,9784
1572,9786
1573,9790
1574,9792
1575,9795
1576,9798
1577,9799
1578,9803
1579,9805
1580,9807
1581,9809
1582,9814
1583,9815
1584,9818
1585,9822
1586,9825
1587,9827
1588,9830
1589,9832
1590,9836
1591,9840
1592,9842
1593,9844
1594,9846
1595,9850
1596,9853
1597,9855
1598,9857
1599,9858
1600,9862
1601,9865
1602,9868
1603,9872
1604,9875
1605,9876
1606,9878
1607,9883
1608,9886
1609,9889
1610,9892
1611,9896
1612,9898
1613,9901
1614,9905
1615,9907
1616,9912
1617,9914
1618,9917
1619,9919
1620,9922
1621,9924
1622,9927
1623,9929
1624,9933
1625,9935
1626,9937
1627,9939
1628,9941
1629,9943
1630,9947
1631,9948
1632,9950
1633,9953
1634,9955
1635,9959
1636,9961
1637,9965
1638,9967
1639,9971
1640,9975
1641,9977
1642,9979
1643,9982
1644,9985
1645,9987
1646,9991
1647,9992
1648,9995
1649,9997
1650,10001
1651,10003
1652,10008
1653,10009
1654,10011
1655,10014
1656,10018
1657,10019
1658,10022
1659,10024
1660,10028
1661,10032
1662,10036
1663,10039
1664,10043
1665,10047
1666,10051
1667,10055
1668,10057
1669,10059
1670,10061
1671,10064
1672,10066
1673,10067
1674,10069
1675,10071
1676,10075
1677,10079
1678,10082
1679,10084
1680,10087
1681,10091
1682,10095
1683,10098
1684,10102
1685,10105
1686,10108
1687,10111
1688,10115
1689,10119
1690,10122
1691,10126
1692,10129
1693,10131
1694,10135
1695,10138
1696,10141
1697,10144
1698,10148
1699,10152
1700,10154
1701,10157
1702,10159
1703,10163
1704,10167
1705,10170
1706,10175
1707,10177
1708,10180
1709,10182
1710,10185
1711,10189
1712,10193
1713,10196
1714,10198
1715,10201
1716,10205
1717,10207
1718,10211
1719,10214
1720,10216
1721,10218
1722,10222
1723,10225
1724,10227
1725,10229
1726,10232
1727,10234
1728,10237
1729,10241
1730,10243
1731,10246
1732,10248
1733,10251
1734,10255
1735,10258
1736,10261
1737,10264
1738,10267
1739,10271
1740,10272
1741,10275
1742,10279
1743,10283
1744,10285
1745,10287
1746,10292
1747,10296
1748,10298
1749,10303
1750,10307
1751,10311
1752,10314
1753,10316
1754,10318
1755,10321
1756,10323
1757,10325
1758,10328
1759,10330
1760,10333
1761,10336
1762,10339
1763,10343
1764,10345
1765,10347
1766,10351
1767,10355
1768,10357
1769,10359
1770,10363
1771,10367
1772,10370
1773,10373
1774,10377
1775,10379
1776,10383
1777,10387
1778,10390
1779,10393
1780,10395
1781,10398
1782,10400
1783,10402
1784,10404
1785,10406
1786,10408
1787,10411
1788,10414
1789,10417
1790,10421
1791,10422
1792,10425
1793,10428
1794,10432
1795,10435
1796,10439
1797,10443
1798,10445
1799,10448
1800,10450
1801,10454
1802,10457
1803,10459
1804,10460
1805,10462
1806,10466
1807,10470
1808,10472
1809,10476
1810,10478
1811,10480
1812,10483
1813,10487
1814,10490
1815,10493
1816,10498
1817,10500
1818,10501
1819,10504
1820,10508
1821,10512
1822,10516
1823,10520
1824,10523
1825,10527
1826,10531
1827,10533
1828,10535
1829,10537
1830,10541
1831,10543
1832,10546
1833,10550
1834,10553
1835,10556
1836,10559
1837,10561
1838,10564
1839,10568
1840,10570
1841,10574
1842,10576
1843,10580
1844,10583
1845,10585
1846,10588
1847,10590
1848,10594
1849,10597
1850,10601
1851,10604
1852,10606
1853,10610
1854,10614
1855,10617
1856,10620
1857,10625
1858,10627
1859,10631
1860,10633
1861,10636
1862,10639
1863,10643
1864,10647
1865,10650
1866,10653
1867,10656
1868,10658
1869,10660
1870,10662
1871,10665
1872,10668
1873,10671
1874,10674
1875,10677
1876,10679
1877,10683
1878,10686
1879,10687
1880,10690
1881,10692
1882,10695
1883,10697
1884,10701
1885,10705
1886,10709
1887,10712
1888,10715
1889,10718
1890,10721
1891,10724
1892,10727
1893,10730
1894,10732
1895,10735
1896,10739
1897,10741
1898,10745
1899,10748
1900,10751
1901,10753
1902,10758
1903,10761
1904,10763
1905,10766
1906,10769
1907,10773
1908,10776
1909,10778
1910,10780
1911,10783
1912,10786
1913,10789
1914,10793
1915,10796
1916,10799
1917,10801
1918,10805
1919,10809
1920,10811
1921,10815
1922,10818
1923,10823
1924,10827
1925,10830
1926,10834
1927,10837
1928,10841
1929,10844
1930,10846
1931,10848
1932,10852
1933,10856
1934,10859
1935,10861
1936,10865
1937,10868
1938,10870
1939,10873
1940,10876
1941,10879
1942,10883
1943,10886
1944,10887
1945,10889
1946,10891
1947,10895
1948,10898
1949,10901
1950,10905
1951,10908
1952,10911
1953,10914
1954,10918
1955,10921
1956,10925
1957,10929
1958,10931
1959,10935
1960,10939
1961,10940
1962,10944
1963,10946
1964,10948
1965,10951
1966,10954
1967,10959
1968,10961
1969,10964
1970,10968
1971,10970
1972,10974
1973,10977
1974,10981
1975,10984
1976,10986
1977,10989
1978,10991
1979,10995
1980,10998
1981,11001
1982,11005
1983,11008
1984,11010
1985,11013
1986,11016
1987,11020
1988,11022
1989,11025
1990,11027
1991,11029
1992,11031
1993,11035
1994,11039
1995,11040
1996,11044
1997,11048
1998,11050
1999,11054
2000,11057
2001,11060
2002,11064
2003,11066
2004,11069
2005,11072
2006,11075
2007,11079
2008,11081
2009,11084
2010,11088
2011,11090
2012,11094
2013,11097
2014,11100
2015,11102
2016,11106
2017,11110
2018,11112
2019,11115
2020,11117
2021,11120
2022,11123
2023,11127
2024,11130
2025,11134
2026,11138
2027,11140
2028,11143
2029,11147
2030,11149
2031,11152
2032,11154
2033,11157
2034,11160
2035,11163
2036,11167
2037,11168
2038,11171
2039,11175
2040,11179
2041,11181
2042,11183
2043,11186
2044,11188
2045,11191
2046,11193
2047,11196
2048,11199
2049,11204
2050,11207
2051,11210
2052,11213
2053,11216
2054,11220
2055,11224
2056,11227
2057,11231
2058,11233
2059,11236
2060,11239
2061,11241
2062,11243
2063,11247
2064,11251
2065,11255
2066,11258
2067,11260
2068,11263
2069,11266
2070,11269
2071,11271
2072,11275
2073,11278
2074,11282
2075,11286
2076,11290
2077,11294
2078,11298
2079,11301
2080,11304
2081,11306
2082,11308
2083,11311
2084,11315
2085,11317
2086,11321
2087,11323
2088,11327
2089,11330
2090,11332
2091,11334
2092,11338
2093,11341
2094,11343
2095,11346
2096,11348
2097,11351
2098,11354
2099,11356
2100,11360
2101,11364
2102,11366
2103,11370
2104,11373
2105,11377
2106,11381
2107,11385
2108,11388
2109,11392
2110,11394
2111,11397
2112,11401
2113,11403
2114,11406
2115,11410
2116,11413
2117,11415
2118,11418
2119,11421
2120,11423
2121,11425
2122,11427
2123,11431
2124,11435
2125,11438
2126,11442
2127,11444
2128,11448
2129,11451
2130,11454
2131,11458
2132,11460
2133,11463
2134,11466
2135,11470
2136,11472
2137,11475
2138,11478
2139,11480
2140,11484
2141,11489
2142,11491
2143,11495
2144,11498
2145,11501
2146,11503
2147,11506
2148,11510
2149,11514
2150,11516
2151,11518
2152,11520
2153,11523
2154,11526
2155,11528
2156,11531
2157,11533
2158,11537
2159,11540
2160,11543
2161,11547
2162,11551
2163,11553
2164,11555
2165,11557
2166,11559
2167,11563
2168,11565
2169,11568
2170,11570
2171,11573
2172,11575
2173,11577
2174,11581
2175,11584
2176,11586
2177,11591
2178,11594
2179,11596
2180,11598
2181,11600
2182,11604
2183,11607
2184,11610
2185,11613
2186,11615
2187,11617
2188,11621
2189,11623
2190,11627
2191,11630
2192,11633
2193,11635
2194,11638
2195,11642
2196,11645
2197,11649
2198,11652
2199,11654
2200,11657
2201,11661
2202,11662
2203,11665
2204,11668
2205,11670
2206,11673
2207,11676
2208,11679
2209,11682
2210,11686
2211,11690
2212,11694
2213,11696
2214,11700
2215,11702
2216,11705
2217,11709
2218,11712
2219,11716
2220,11718
2221,11721
2222,11725
2223,11727
2224,11731
2225,11733
2226,11736
2227,11740
2228,11743
2229,11746
2230,11749
2231,11753
2232,11755
2233,11757
2234,11761
2235,11764
2236,11767
2237,11769
2238,11772
2239,11774
2240,11778
2241,11781
2242,11784
2243,11787
2244,11789
2245,11791
2246,11794
2247,11798
2248,11800
2249,11804
2250,11807
2251,11810
2252,11813
2253,11817
2254,11820
2255,11823
2256,11826
2257,11828
2258,11830
2259,11833
2260,11836
2261,11840
2262,11842
2263,11845
2264,11848
2265,11850
2266,11853
2267,11855
2268,11857
2269,11860
2270,11862
2271,11864
2272,11867
2273,11871
2274,11875
2275,11879
2276,11882
2277,11884
2278,11886
2279,11888
2280,11891
2281,11893
2282,11895
2283,11899
2284,11903
2285,11905
2286,11907
2287,11910
2288,11913
2289,11915
2290,11918
2291,11920
2292,11922
2293,11925
2294,11928
2295,11932
2296,11935
2297,11937
2298,11941
2299,11944
2300,11947
2301,11950
2302,11954
2303,11957
2304,11960
2305,11963
2306,11966
2307,11969
2308,11972
2309,11975
2310,11978
2311,11980
2312,11982
2313,11986
2314,11988
2315,11991
2316,11994
2317,11997
2318,12000
2319,12002
2320,12004
2321,12007
2322,12010
2323,12014
2324,12016
2325,12018
2326,12022
2327,12026
2328,12029
2329,12033
2330,12035
2331,12037
2332,12040
2333,12043
2334,12046
2335,12049
2336,12052
2337,12056
2338,12058
2339,12060
2340,12062
2341,12066
2342,12069
2343,12073
2344,12076
2345,12079
2346,12082
2347,12086
2348,12089
2349,12092
2350,12096
2351,12099
2352,12103
2353,12107
2354,12110
2355,12112
2356,12116
2357,12120
2358,12123
2359,12125
2360,12127
2361,12131
2362,12135
2363,12137
2364,12139
2365,12143
2366,12147
2367,12149
2368,12152
2369,12156
2370,12159
2371,12163
2372,12167
2373,12169
2374,12172
2375,12175
2376,12179
2377,12181
2378,12185
2379,12187
2380,12190
2381,12194
2382,12196
2383,12199
2384,12202
2385,12205
2386,12208
2387,12211
2388,12214
2389,12217
2390,12219
2391,12222
2392,12224
2393,12228
2394,12232
2395,12234
2396,12237
2397,12240
2398,12243
2399,12246
2400,12248
2401,12251
2402,12255
2403,12258
2404,12261
2405,12264
2406,12267
2407,12271
2408,12274
2409,12277
2410,12279
2411,12283
2412,12287
2413,12290
2414,12293
2415,12295
2416,12299
2417,12302
2418,12305
2419,12307
2420,12311
2421,12313
2422,12316
2423,12319
2424,12322
2425,12325
2426,12328
2427,12332
2428,12334
2429,12338
2430,12341
2431,12344
2432,12347
2433,12350
2434,12354
2435,12358
2436,12360
2437,12364
2438,12368
2439,12372
2440,12375
2441,12378
2442,12380
2443,12384
2444,12388
2445,12390
2446,12392
2447,12394
2448,12396
2449,12398
2450,12401
2451,12404
2452,12407
2453,12411
2454,12413
2455,12415
2456,12419
2457,12422
2458,12425
2459,12428
2460,12431
2461,12433
2462,12435
2463,12438
2464,12441
2465,12443
2466,12446
2467,12448
2468,12450
2469,12454
2470,12457
2471,12460
2472,12463
2473,12465
2474,12468
2475,12471
2476,12473
2477,12477
2478,12479
2479,12483
2480,12486
2481,12489
2482,12492
2483,12494
2484,12496
2485,12500
2486,12503
2487,12506
2488,12508
2489,12511
2490,12513
2491,12516
2492,12520
2493,12523
2494,12527
2495,12530
2496,12534
2497,12537
2498,12540
