x,y
846,11586
847,12551
848,9532
849,11701
850,9477
851,8305
852,9965
853,12147
854,9997
855,12542
856,8794
857,12106
858,11978
859,9583
860,9154
861,12286
862,11177
863,8879
864,11176
865,12480
866,11201
867,9485
868,7819
869,10797
870,12337
871,9836
872,10338
873,9967
874,9293
875,12685
876,12282
877,11697
878,10531
879,11878
880,11117
881,10640
882,12334
883,8364
884,9121
885,8941
886,12198
887,9772
888,8882
889,10352
890,11610
891,12640
892,9245
893,9726
894,9716
895,8853
896,8794
897,9690
898,11607
899,10440
900,9708
901,11618
902,10191
903,9320
904,9257
905,12616
906,9036
907,9231
908,12193
909,11721
910,11709
911,12723
912,12180
913,8195
914,12237
915,10033
916,12317
917,11607
918,12013
919,10377
920,9341
921,8477
922,10750
923,10524
924,8117
925,11199
926,9976
927,12602
928,9828
929,9046
930,10180
931,12944
932,9400
933,8249
934,11715
935,10918
936,8365
937,12180
938,10097
939,12679
940,10399
941,8532
942,10066
943,11521
944,11454
945,12784
946,12575
947,9453
948,9725
949,11892
950,9404
951,12185
952,12023
953,12399
954,9889
955,12472
956,9383
957,9900
958,11779
959,9187
960,10634
961,11846
962,11063
963,8416
964,8555
965,9077
966,12106
967,12953
968,9298
969,12149
970,12040
971,9264
972,10026
973,11661
974,8367
975,12742
976,9061
977,12077
978,12351
979,11955
980,9199
981,11488
982,10688
983,12967
984,9772
985,13193
986,9696
987,11623
988,9663
989,8490
990,10743
991,9843
992,12376
993,11840
994,11433
995,12749
996,11792
997,11419
998,12304
999,12876
1000,10172
1001,12809
1002,9556
1003,12862
1004,9412
1005,10113
1006,10496
1007,13316
1008,9767
1009,10669
1010,10985
1011,10415
1012,9149
1013,12376
1014,10925
1015,10104
1016,10336
1017,10535
1018,12078
1019,11981
1020,10832
1021,9501
1022,11258
1023,9728
1024,12978
1025,10423
1026,10800
1027,9857
1028,9548
1029,13054
1030,9409
1031,9420
1032,12439
1033,12154
1034,9897
1035,10821
1036,8730
1037,9995
1038,13384
1039,10136
1040,12799
1041,12723
1042,12202
1043,12981
1044,9884
1045,11616
1046,12215
1047,12976
1048,9928
1049,9133
1050,11671
1051,12911
1052,10711
1053,8888
1054,10590
1055,9196
1056,9396
1057,11230
1058,10416
1059,10802
1060,11522
1061,9379
1062,13377
1063,9053
1064,12232
1065,9774
1066,13123
1067,10282
1068,10263
1069,10800
1070,13573
1071,10829
1072,10609
1073,10453
1074,13013
1075,11058
1076,11575
1077,10651
1078,9850
1079,10699
1080,11926
1081,11583
1082,13480
1083,9215
1084,10496
1085,11440
1086,13008
1087,10476
1088,9331
1089,11203
1090,12347
1091,11372
1092,10632
1093,13149
1094,13964
1095,11674
1096,11130
1097,13599
1098,13751
1099,9768
1100,10680
1101,11211
1102,9818
1103,9769
1104,9873
1105,10798
1106,11510
1107,10465
1108,12163
1109,11486
1110,9498
1111,11772
1112,11864
1113,10698
1114,13644
1115,10108
1116,12518
1117,10552
1118,11676
1119,14004
1120,11369
1121,11985
1122,13144
1123,9825
1124,10256
1125,12417
1126,12190
1127,12505
1128,13992
1129,11507
1130,11161
1131,13691
1132,13729
1133,11673
1134,13442
1135,12486
1136,12651
1137,11185
1138,9626
1139,12574
1140,10540
1141,11836
1142,9818
1143,10832
1144,10921
1145,12720
1146,13528
1147,10647
1148,10030
1149,10397
1150,11630
1151,11247
1152,10516
1153,12668
1154,10800
1155,13511
1156,9694
1157,11594
1158,14218
1159,12268
1160,12160
1161,12013
1162,14236
1163,13888
1164,10461
1165,12838
1166,14331
1167,11137
1168,12083
1169,13364
1170,11053
1171,10509
1172,12781
1173,11209
1174,10296
1175,13259
1176,10165
1177,9606
1178,10711
1179,11534
1180,14204
1181,11642
1182,12290
1183,11507
1184,13911
1185,11647
1186,9969
1187,9697
1188,13455
1189,14357
1190,12590
1191,10328
1192,13310
1193,10480
1194,13692
1195,14065
1196,10697
1197,10365
1198,12775
1199,13374
1200,9726
1201,13202
1202,14257
1203,11011
1204,14067
1205,11499
1206,13150
1207,14593
1208,11008
1209,14488
1210,11005
1211,10020
1212,10579
1213,13491
1214,11996
1215,13850
1216,14766
1217,11584
1218,12231
1219,13923
1220,14567
1221,11438
1222,10684
1223,13544
1224,12492
1225,11058
1226,11878
1227,13989
1228,12016
1229,12898
1230,14259
1231,12392
1232,14463
1233,14503
1234,10940
1235,14731
1236,13370
1237,14315
1238,12634
1239,11862
1240,10999
1241,13906
1242,14543
1243,14173
1244,11120
1245,11166
1246,11136
1247,11009
1248,14198
1249,10234
1250,12437
1251,10402
1252,13610
1253,12144
1254,10481
1255,14306
1256,14959
1257,12774
1258,13501
1259,10221
1260,11472
1261,12210
1262,12932
1263,14316
1264,13722
1265,13255
1266,14714
1267,13953
1268,15053
1269,10672
1270,12182
1271,11197
1272,14884
1273,12689
1274,11665
1275,13797
1276,12198
1277,14700
1278,11353
1279,10836
1280,11553
1281,11809
1282,10527
1283,14401
1284,11235
1285,13879
1286,14498
1287,12928
1288,13692
1289,11079
1290,10997
1291,14847
1292,10643
1293,10705
1294,12348
1295,14055
1296,13971
1297,12782
1298,11574
1299,11450
1300,10945
1301,11867
1302,14767
1303,14531
1304,10605
1305,13431
1306,13693
1307,10521
1308,12371
1309,14132
1310,12533
1311,14718
1312,12485
1313,14489
1314,15234
1315,13844
1316,15183
1317,14984
1318,15073
1319,13415
1320,14654
1321,13835
1322,10955
1323,13862
1324,11525
1325,12850
1326,11920
1327,14562
1328,12446
1329,11087
1330,12764
1331,12705
1332,14042
1333,15019
1334,13809
1335,11636
1336,10965
1337,12273
1338,12161
1339,13188
1340,15417
1341,15056
1342,11270
1343,14908
1344,12557
1345,12646
1346,10681
1347,13560
1348,10657
1349,12871
1350,15131
1351,11699
1352,13641
1353,12741
1354,12755
1355,13542
1356,11427
1357,11674
1358,11452
1359,12564
1360,11527
1361,11400
1362,12801
1363,11978
1364,12019
1365,14794
1366,12416
1367,10964
1368,13880
1369,12387
1370,13457
1371,11067
1372,11540
1373,14628
1374,12530
1375,14626
1376,14541
1377,12108
1378,11632
1379,10912
1380,11550
1381,15351
1382,15756
1383,13592
1384,13025
1385,12985
1386,15687
1387,14723
1388,11681
1389,11612
1390,14083
1391,13216
1392,13811
1393,13148
1394,12872
1395,14441
1396,11561
1397,15732
1398,14408
1399,12463
1400,15602
1401,13762
1402,12200
1403,11008
1404,11945
1405,14829
1406,11027
1407,12204
1408,11377
1409,14471
1410,12044
1411,13544
1412,12450
1413,11981
1414,13072
1415,13457
1416,14682
1417,14155
1418,11813
1419,13170
1420,14547
1421,15756
1422,11099
1423,14873
1424,11180
1425,14247
1426,15878
1427,11339
1428,14383
1429,13478
1430,15557
1431,12024
1432,14279
1433,11640
1434,14354
1435,13369
1436,14684
1437,14278
1438,14038
1439,16118
1440,13101
1441,13763
1442,11856
1443,15932
1444,11776
1445,14412
1446,14234
1447,12059
1448,12817
1449,14775
1450,13241
1451,14742
1452,14340
1453,13232
1454,12183
1455,14156
1456,12816
1457,14230
1458,14550
1459,14331
1460,16243
1461,13764
1462,13907
1463,11964
1464,15676
1465,13555
1466,14348
1467,11345
1468,12657
1469,14204
1470,15567
1471,15411
1472,11861
1473,14324
1474,16145
1475,13457
1476,13533
1477,14465
1478,14360
1479,15666
1480,12560
1481,16345
1482,11622
1483,12059
1484,14993
1485,15025
1486,14554
1487,14765
1488,14370
1489,13811
1490,12564
1491,15973
1492,14935
1493,14617
1494,16125
1495,14487
1496,12340
1497,13125
1498,13817
1499,15013
1500,12347
1501,12019
1502,11658
1503,13840
1504,13070
1505,16446
1506,11698
1507,13394
1508,15189
1509,13503
1510,14581
1511,15682
1512,11989
1513,16541
1514,13168
1515,15022
1516,11838
1517,15358
1518,12962
1519,14703
1520,14854
1521,15707
1522,13325
1523,11806
1524,13575
1525,15249
1526,12121
1527,11716
1528,12634
1529,15692
1530,13006
1531,13784
1532,13767
1533,15398
1534,13827
1535,14689
1536,15995
1537,12005
1538,14472
1539,15723
1540,16339
1541,13715
1542,14148
1543,15351
1544,15451
1545,15847
1546,12492
1547,12954
1548,11990
1549,16632
1550,16665
1551,14679
1552,11865
1553,12706
1554,15260
1555,13041
1556,15576
1557,14521
1558,13393
1559,16289
1560,16052
1561,15714
1562,15550
1563,13158
1564,13024
1565,12618
1566,16342
1567,15378
1568,16559
1569,15429
1570,16766
1571,15040
1572,13221
1573,15976
1574,14074
1575,14412
1576,13550
1577,12531
1578,14669
1579,13179
1580,13142
1581,13854
1582,16460
1583,12898
1584,14517
1585,15764
1586,13566
1587,14506
1588,14494
1589,12973
1590,15058
1591,15936
1592,14205
1593,12765
1594,12397
1595,16651
1596,14748
1597,13394
1598,12567
1599,12207
1600,16216
1601,13843
1602,14464
1603,16750
1604,14284
1605,12451
1606,13060
1607,17054
1608,14314
1609,16053
1610,13704
1611,16758
1612,13249
1613,14514
1614,16807
1615,13449
1616,16608
1617,13821
1618,15222
1619,12245
1620,15037
1621,12672
1622,15793
1623,13094
1624,15802
1625,12935
1626,13040
1627,14724
1628,12948
1629,13274
1630,15153
1631,12595
1632,13562
1633,13489
1634,13867
1635,15712
1636,14455
1637,16311
1638,13604
1639,16057
1640,16963
1641,12873
1642,13400
1643,13893
1644,15388
1645,13480
1646,16238
1647,12451
1648,13837
1649,13642
1650,17217
1651,13671
1652,16776
1653,13206
1654,12672
1655,14855
1656,16077
1657,13022
1658,14658
1659,13067
1660,17279
1661,16647
1662,15706
1663,15291
1664,17023
1665,16556
1666,16418
1667,16467
1668,13152
1669,14585
1670,13519
1671,14825
1672,12806
1673,12579
1674,12873
1675,13134
1676,17563
1677,16877
1678,15037
1679,12651
1680,15719
1681,15965
1682,17225
1683,15611
1684,16188
1685,15085
1686,15412
1687,15774
1688,16028
1689,16885
1690,15335
1691,17359
1692,14079
1693,13429
1694,16940
1695,15243
1696,15700
1697,16168
1698,16137
1699,16857
1700,13699
1701,15677
1702,13569
1703,17369
1704,15621
1705,16287
1706,17584
1707,14965
1708,14161
1709,14612
1710,14976
1711,16852
1712,17509
1713,14795
1714,12909
1715,16669
1716,15988
1717,14406
1718,16449
1719,16305
1720,13265
1721,14047
1722,16948
1723,14665
1724,14577
1725,13295
1726,15796
1727,13734
1728,15462
1729,15962
1730,14949
1731,14048
1732,14742
1733,14350
1734,17398
1735,16590
1736,14454
1737,15489
1738,15416
1739,16892
1740,13180
1741,15138
1742,16731
1743,17923
1744,13280
1745,14888
1746,17310
1747,17890
1748,14686
1749,17928
1750,17051
1751,17450
1752,15634
1753,14658
1754,13197
1755,15911
1756,13416
1757,13722
1758,15679
1759,15074
1760,14952
1761,14996
1762,16250
1763,17715
1764,13859
1765,14216
1766,16106
1767,17932
1768,13724
1769,13582
1770,17461
1771,17393
1772,16037
1773,16155
1774,16522
1775,14380
1776,17957
1777,17377
1778,15170
1779,16917
1780,13707
1781,14524
1782,14933
1783,13214
1784,14026
1785,13985
1786,13533
1787,15812
1788,17041
1789,14625
1790,17479
1791,13417
1792,15910
1793,14955
1794,17187
1795,16447
1796,17374
1797,17688
1798,14704
1799,15263
1800,14395
1801,17840
1802,15204
1803,13647
1804,13571
1805,13770
1806,17856
1807,16738
1808,15097
1809,18056
1810,13861
1811,14106
1812,15818
1813,16641
1814,16837
1815,16032
1816,18366
1817,14088
1818,13584
1819,15756
1820,17816
1821,17625
1822,17025
1823,17624
1824,17052
1825,18220
1826,17420
1827,13486
1828,14125
1829,15194
1830,16870
1831,14019
1832,16520
1833,18132
1834,16465
1835,15019
1836,16504
1837,14084
1838,16963
1839,17147
1840,14142
1841,18403
1842,14954
1843,17413
1844,16109
1845,13825
1846,15438
1847,14718
1848,17512
1849,17858
1850,17954
1851,15508
1852,13945
1853,17574
1854,18073
1855,16251
1856,17390
1857,18633
1858,14297
1859,18238
1860,14066
1861,16449
1862,17519
1863,17107
1864,17429
1865,17023
1866,15447
1867,18031
1868,14393
1869,14172
1870,14677
1871,15193
1872,15610
1873,17492
1874,16229
1875,15843
1876,14561
1877,17856
1878,16219
1879,13906
1880,14910
1881,15109
1882,16688
1883,14207
1884,18775
1885,18042
1886,18074
1887,16797
1888,16097
1889,15440
1890,16271
1891,16451
1892,16785
1893,16402
1894,15438
1895,14708
1896,18472
1897,16203
1898,17490
1899,16961
1900,15273
1901,15774
1902,18907
1903,16585
1904,15336
1905,16113
1906,16075
1907,18303
1908,17249
1909,14427
1910,14498
1911,16425
1912,17338
1913,16156
1914,18294
1915,16137
1916,17254
1917,14612
1918,18674
1919,17516
1920,15583
1921,17619
1922,17858
1923,18863
1924,18911
1925,17008
1926,17800
1927,16554
1928,18875
1929,16485
1930,16167
1931,14293
1932,17965
1933,19048
1934,16666
1935,14359
1936,18948
1937,16780
1938,14399
1939,16557
1940,16418
1941,17637
1942,17941
1943,15943
1944,14282
1945,14211
1946,14951
1947,17958
1948,16772
1949,16710
1950,18444
1951,17530
1952,16534
1953,17336
1954,18244
1955,17312
1956,19128
1957,18424
1958,14858
1959,18921
1960,17212
1961,14658
1962,17249
1963,14901
1964,14673
1965,17539
1966,17620
1967,19310
1968,14867
1969,18779
1970,17565
1971,15882
1972,18128
1973,17651
1974,18297
1975,16055
1976,16473
1977,15678
1978,16167
1979,18131
1980,17851
1981,16716
1982,18051
1983,17628
1984,15209
1985,15545
1986,18612
1987,17409
1988,15328
1989,16285
1990,16390
1991,15044
1992,15398
1993,17956
1994,18668
1995,14567
1996,18408
1997,18637
1998,14918
1999,18899
2000,17655
2001,16680
2002,18618
2003,16040
2004,17542
2005,16449
2006,15914
2007,19247
2008,16811
2009,15737
2010,19210
2011,16323
2012,17879
2013,17211
2014,18205
2015,14901
2016,19180
2017,17660
2018,16875
2019,16383
2020,14778
2021,18276
2022,16577
2023,19304
2024,17590
2025,19049
2026,18829
2027,15990
2028,16247
2029,19018
2030,16180
2031,15786
2032,15718
2033,16721
2034,18289
2035,16981
2036,18554
2037,14978
2038,15764
2039,19585
2040,18980
2041,15352
2042,15158
2043,18250
2044,15230
2045,16839
2046,16380
2047,17115
2048,17915
2049,19612
2050,17903
2051,18437
2052,16019
2053,18136
2054,18863
2055,19425
2056,18502
2057,18635
2058,15783
2059,17655
2060,16466
2061,16382
2062,15001
2063,19839
2064,19755
2065,18009
2066,17647
2067,15669
2068,18341
2069,16106
2070,18427
2071,16106
2072,19105
2073,17751
2074,18604
2075,19557
2076,19930
2077,19315
2078,19438
2079,18216
2080,17331
2081,16140
2082,15212
2083,17566
2084,19183
2085,15846
2086,19524
2087,15147
2088,18796
2089,18560
2090,15703
2091,16140
2092,17860
2093,17539
2094,16147
2095,18014
2096,15690
2097,18347
2098,16119
2099,17098
2100,18974
2101,19918
2102,15411
2103,20062
2104,18085
2105,19850
2106,19346
2107,18774
2108,18784
2109,19700
2110,15965
2111,18041
2112,19190
2113,15834
2114,16373
2115,20065
2116,18041
2117,17009
2118,16892
2119,17618
2120,15826
2121,15242
2122,15864
2123,19523
2124,20242
2125,18328
2126,19493
2127,15410
2128,20119
2129,19077
2130,16566
2131,19282
2132,17591
2133,16162
2134,19432
2135,18264
2136,15747
2137,19221
2138,16779
2139,17564
2140,20003
2141,20165
2142,16398
2143,19642
2144,19066
2145,16761
2146,17198
2147,18255
2148,18718
2149,20302
2150,15506
2151,17145
2152,15646
2153,18215
2154,17870
2155,15984
2156,17120
2157,15687
2158,19546
2159,18665
2160,17934
2161,20346
2162,19375
2163,17008
2164,15924
2165,15801
2166,16197
2167,18813
2168,16089
2169,18580
2170,17212
2171,16256
2172,15680
2173,18026
2174,20037
2175,17567
2176,16722
2177,20485
2178,18155
2179,16086
2180,16889
2181,16696
2182,19572
2183,17485
2184,18355
2185,18034
2186,17150
2187,16205
2188,18609
2189,17508
2190,19944
2191,18348
2192,18411
2193,16342
2194,18198
2195,19849
2196,17459
2197,19848
2198,18984
2199,16289
2200,18794
2201,19060
2202,15784
2203,17752
2204,17010
2205,17329
2206,18486
2207,17819
2208,18834
2209,18025
2210,20097
2211,20545
2212,20295
2213,17412
2214,19172
2215,16730
2216,18069
2217,20646
2218,19043
2219,20576
2220,16122
2221,17892
2222,20001
2223,17354
2224,18883
2225,16900
2226,19176
2227,19072
2228,18926
2229,18522
2230,19715
2231,18792
2232,16563
2233,17887
2234,20635
2235,17535
2236,17487
2237,18227
2238,17469
2239,16603
2240,20486
2241,17571
2242,20460
2243,17229
2244,16092
2245,16222
2246,18368
2247,20676
2248,18001
2249,19377
2250,18994
2251,18828
2252,18231
2253,20987
2254,18002
2255,18158
2256,20113
2257,16778
2258,16392
2259,18393
2260,18089
2261,19580
2262,17300
2263,17966
2264,18998
2265,17426
2266,17346
2267,17449
2268,16417
2269,17631
2270,16293
2271,16971
2272,19818
2273,20766
2274,19999
2275,20252
2276,19052
2277,16425
2278,16178
2279,17662
2280,18265
2281,16478
2282,16910
2283,20829
2284,20883
2285,17124
2286,16544
2287,18899
2288,16961
2289,16707
2290,19059
2291,17560
2292,16810
2293,18857
2294,18413
2295,19774
2296,18785
2297,17401
2298,21032
2299,19370
2300,18652
2301,18454
2302,20284
2303,20735
2304,17931
2305,17638
2306,20534
2307,18740
2308,19474
2309,18121
2310,17559
2311,18318
2312,16635
2313,19593
2314,16700
2315,19280
2316,20275
2317,19299
2318,17853
2319,16990
2320,17103
2321,17651
2322,20212
2323,20314
2324,17155
2325,16614
2326,21075
2327,20301
2328,21182
2329,19297
2330,17234
2331,17103
2332,19646
2333,17967
2334,19100
2335,18690
2336,20459
2337,21047
2338,16878
2339,16713
2340,17483
2341,20564
2342,19971
2343,21238
2344,18778
2345,19677
2346,17551
2347,21392
2348,19667
2349,19245
2350,20630
2351,21003
2352,21391
2353,21310
2354,17799
2355,16658
2356,21440
2357,21222
2358,19602
2359,17303
2360,18107
2361,20828
2362,21531
2363,17227
2364,16712
2365,21099
2366,21547
2367,17457
2368,19536
2369,20181
2370,21122
2371,19421
2372,21626
2373,17099
2374,20066
2375,20331
2376,20089
2377,17352
2378,20923
2379,17473
2380,21022
2381,20734
2382,17807
2383,18326
2384,19157
2385,20712
2386,18505
2387,18844
2388,18967
2389,20542
2390,17070
2391,19744
2392,16883
2393,20295
2394,21472
2395,19115
2396,19273
2397,18257
2398,18691
2399,20576
2400,17293
2401,19924
2402,21518
2403,19566
2404,17788
2405,21140
2406,18544
2407,21464
2408,19719
2409,20301
2410,17525
2411,21608
2412,20593
2413,20993
2414,18123
2415,18802
2416,20974
2417,20701
2418,18557
2419,18148
2420,19921
2421,17274
2422,19971
2423,19180
2424,20874
2425,19119
2426,20468
2427,20785
2428,18003
2429,21739
2430,18753
2431,21627
2432,17582
2433,21568
2434,21959
2435,21847
2436,17533
2437,21483
2438,22017
2439,21059
2440,20773
2441,18696
2442,18928
2443,20184
2444,22159
2445,17595
2446,17272
2447,17788
2448,17300
2449,17441
2450,20920
2451,19951
2452,19501
2453,20773
2454,18493
2455,17902
2456,21549
2457,19382
2458,20763
2459,18803
2460,19315
2461,18549
2462,17730
2463,18494
2464,19647
2465,18989
2466,17400
2467,17676
2468,19056
2469,20411
2470,20337
2471,19926
2472,20424
2473,18429
2474,18352
2475,20221
2476,17733
2477,22103
2478,17729
2479,22080
2480,19181
2481,20776
2482,19877
2483,18536
2484,17437
2485,20547
2486,21008
2487,18931
2488,19310
2489,18081
2490,17554
2491,22252
2492,20637
2493,21692
2494,22192
2495,19116
2496,21773
2497,20631
2498,20294
