x,y
680,9771
681,6646
682,10361
683,11356
684,8955
685,8717
686,8193
687,9641
688,8645
689,8036
690,9548
691,10181
692,6764
693,10008
694,9281
695,9272
696,9640
697,9599
698,6701
699,8907
700,8809
701,9452
702,7268
703,7921
704,10174
705,8159
706,9160
707,6811
708,8324
709,10097
710,10177
711,7490
712,11011
713,10061
714,11660
715,8643
716,9210
717,11090
718,9568
719,9845
720,9026
721,8859
722,10205
723,9164
724,7506
725,9634
726,9616
727,7514
728,11639
729,10683
730,9062
731,10625
732,8654
733,9001
734,9706
735,9592
736,7180
737,10724
738,7259
739,11082
740,7351
741,9636
742,7238
743,11863
744,7252
745,7001
746,11178
747,8617
748,9350
749,10721
750,7952
751,8195
752,9783
753,9309
754,10672
755,11329
756,9348
757,11332
758,11254
759,7817
760,7204
761,9796
762,11599
763,9275
764,11546
765,8310
766,11301
767,7560
768,7181
769,8749
770,11288
771,10129
772,10044
773,11212
774,9777
775,12079
776,10435
777,11918
778,11050
779,12045
780,8399
781,9696
782,9960
783,7475
784,12139
785,10848
786,10339
787,7364
788,8676
789,8100
790,10529
791,9076
792,9226
793,8604
794,7689
795,7918
796,9611
797,8411
798,7821
799,7650
800,8156
801,7958
802,11666
803,7900
804,9367
805,10673
806,11424
807,9099
808,9904
809,11265
810,7780
811,7600
812,8849
813,11888
814,11461
815,12382
816,9955
817,7971
818,11464
819,10063
820,11830
821,8859
822,9602
823,10301
824,9408
825,9481
826,11003
827,10947
828,8004
829,9436
830,10730
831,10202
832,10176
833,9189
834,9572
835,10357
836,11666
837,11721
838,9470
839,11666
840,9935
841,9632
842,10019
843,11452
844,12222
845,9708
846,8726
847,11631
848,9202
849,10951
850,10736
851,9267
852,9110
853,10310
854,7805
855,10831
856,12104
857,8523
858,9161
859,8161
860,9500
861,12262
862,9758
863,12633
864,8426
865,8662
866,9602
867,10805
868,9682
869,12190
870,8622
871,10216
872,9783
873,9057
874,9640
875,7937
876,11942
877,12336
878,8713
879,10885
880,10394
881,8968
882,8123
883,11571
884,8487
885,10171
886,9489
887,11261
888,11771
889,12282
890,10723
891,9094
892,8033
893,8221
894,12488
895,8820
896,10811
897,8493
898,12446
899,8364
900,8477
901,11361
902,10646
903,12032
904,11011
905,12660
906,12423
907,10172
908,8723
909,11413
910,11000
911,8426
912,10673
913,9345
914,10747
915,10610
916,10273
917,10778
918,10048
919,8061
920,9414
921,9219
922,10487
923,8276
924,8285
925,12495
926,10944
927,10062
928,12998
929,10562
930,8168
931,8823
932,10548
933,10866
934,11870
935,8213
936,11515
937,9173
938,9502
939,10137
940,9863
941,12791
942,9530
943,8936
944,11822
945,8274
946,12096
947,8634
948,11151
949,10930
950,9222
951,13159
952,8929
953,10718
954,10059
955,11177
956,10046
957,11407
958,12050
959,11240
960,9561
961,9445
962,11370
963,11747
964,9107
965,10015
966,9557
967,10780
968,11138
969,11793
970,9856
971,12258
972,12488
973,10331
974,11786
975,11547
976,9196
977,8397
978,9400
979,11723
980,9166
981,12335
982,8675
983,10256
984,12339
985,10217
986,12844
987,11767
988,9735
989,10697
990,9409
991,11697
992,11386
993,10996
994,11952
995,12951
996,12589
997,8612
998,10452
999,12274
1000,9321
1001,13273
1002,12795
1003,13329
1004,10385
1005,10071
1006,12080
1007,9130
1008,10400
1009,10262
1010,12033
1011,10929
1012,11135
1013,13533
1014,11507
1015,13483
1016,11880
1017,13081
1018,9724
1019,10072
1020,9411
1021,12274
1022,13114
1023,12430
1024,12305
1025,9985
1026,12420
1027,10602
1028,11900
1029,12247
1030,12006
1031,12872
1032,12403
1033,13455
1034,10389
1035,10929
1036,11715
1037,12544
1038,13722
1039,9072
1040,9453
1041,12914
1042,12374
1043,10133
1044,10673
1045,12660
1046,11470
1047,9231
1048,9469
1049,9252
1050,10687
1051,12449
1052,12177
1053,9308
1054,10537
1055,9171
1056,9619
1057,13473
1058,9610
1059,11335
1060,8890
1061,8884
1062,10784
1063,11938
1064,10315
1065,12297
1066,13300
1067,11658
1068,10661
1069,11566
1070,9963
1071,12313
1072,13843
1073,11758
1074,10005
1075,11348
1076,13206
1077,11171
1078,13608
1079,13882
1080,10297
1081,13861
1082,12905
1083,11101
1084,13881
1085,13633
1086,9724
1087,12981
1088,11229
1089,9260
1090,9480
1091,11448
1092,11808
1093,11496
1094,13546
1095,9296
1096,9803
1097,10255
1098,13902
1099,12094
1100,9618
1101,9748
1102,13823
1103,9969
1104,11219
1105,11399
1106,10231
1107,13675
1108,11614
1109,11732
1110,9347
1111,11573
1112,12272
1113,10673
1114,11706
1115,11728
1116,10118
1117,9523
1118,13432
1119,13160
1120,13514
1121,12872
1122,10211
1123,9293
1124,10026
1125,13422
1126,11272
1127,9503
1128,12463
1129,12706
1130,13920
1131,12632
1132,12946
1133,11987
1134,12439
1135,11281
1136,11005
1137,11521
1138,14059
1139,11239
1140,10047
1141,10549
1142,14113
1143,12868
1144,11130
1145,10802
1146,11823
1147,9572
1148,10628
1149,10217
1150,13821
1151,12762
1152,12765
1153,14183
1154,10244
1155,12411
1156,13890
1157,10203
1158,11289
1159,13881
1160,10819
1161,10884
1162,13263
1163,14464
1164,12104
1165,12124
1166,10316
1167,12274
1168,11333
1169,13842
1170,14036
1171,12495
1172,14458
1173,11242
1174,9731
1175,12354
1176,14100
1177,11551
1178,10759
1179,14447
1180,12891
1181,13858
1182,14314
1183,12194
1184,14326
1185,14119
1186,11589
1187,10432
1188,12219
1189,9913
1190,10729
1191,12089
1192,11523
1193,10004
1194,14464
1195,12490
1196,14221
1197,11911
1198,12859
1199,11080
1200,14361
1201,10239
1202,10780
1203,13846
1204,13693
1205,14595
1206,13684
1207,13591
1208,11520
1209,11687
1210,13626
1211,10686
1212,10743
1213,13366
1214,13300
1215,9987
1216,11375
1217,12597
1218,9998
1219,12728
1220,12315
1221,12657
1222,11988
1223,12975
1224,10482
1225,13123
1226,10267
1227,12135
1228,12048
1229,11615
1230,13791
1231,10171
1232,12352
1233,14252
1234,13421
1235,13522
1236,10351
1237,12219
1238,10778
1239,12737
1240,10486
1241,12203
1242,10428
1243,10232
1244,11096
1245,13793
1246,11529
1247,10128
1248,12618
1249,11798
1250,13808
1251,11828
1252,10242
1253,10863
1254,12987
1255,11914
1256,15023
1257,14392
1258,10300
1259,10570
1260,13187
1261,13607
1262,12535
1263,13292
1264,11704
1265,11787
1266,11497
1267,10132
1268,14062
1269,11865
1270,10131
1271,10948
1272,13748
1273,10449
1274,13307
1275,14198
1276,10673
1277,14353
1278,12110
1279,15041
1280,11134
1281,10429
1282,10499
1283,15057
1284,12513
1285,14519
1286,13253
1287,15140
1288,14597
1289,12800
1290,13938
1291,11837
1292,12907
1293,11911
1294,10384
1295,15068
1296,13161
1297,13694
1298,11609
1299,11116
1300,14614
1301,11979
1302,13062
1303,12765
1304,13332
1305,15185
1306,13174
1307,13328
1308,11946
1309,14127
1310,13019
1311,14363
1312,12558
1313,10943
1314,11500
1315,12696
1316,11519
1317,14132
1318,11326
1319,12428
1320,10472
1321,10644
1322,12261
1323,14854
1324,10903
1325,14320
1326,10537
1327,14219
1328,14558
1329,11434
1330,15442
1331,12403
1332,14791
1333,15280
1334,13569
1335,13006
1336,10611
1337,14140
1338,11292
1339,13388
1340,13418
1341,13557
1342,15004
1343,11664
1344,15106
1345,11980
1346,13174
1347,13622
1348,12293
1349,13977
1350,10696
1351,14483
1352,13458
1353,10878
1354,12384
1355,14907
1356,12826
1357,14274
1358,12344
1359,11308
1360,14746
1361,13761
1362,14074
1363,11364
1364,12646
1365,13451
1366,11676
1367,14139
1368,13309
1369,12931
1370,14426
1371,13003
1372,12066
1373,12735
1374,14968
1375,12718
1376,10953
1377,14533
1378,13343
1379,15501
1380,13090
1381,13920
1382,13256
1383,13338
1384,12645
1385,14697
1386,13932
1387,14201
1388,13378
1389,14638
1390,12387
1391,12810
1392,13949
1393,11940
1394,14166
1395,11477
1396,15417
1397,13983
1398,11653
1399,14883
1400,15205
1401,13440
1402,11948
1403,12946
1404,15223
1405,14302
1406,12460
1407,12900
1408,12096
1409,13763
1410,15532
1411,14409
1412,15349
1413,12206
1414,15089
1415,13987
1416,14473
1417,12916
1418,14414
1419,15896
1420,13843
1421,14208
1422,11803
1423,11656
1424,12160
1425,11725
1426,12205
1427,13669
1428,15598
1429,14239
1430,13091
1431,11643
1432,15411
1433,13867
1434,13390
1435,13220
1436,11898
1437,11613
1438,11728
1439,14963
1440,13325
1441,14872
1442,14576
1443,11739
1444,11300
1445,14958
1446,14357
1447,11227
1448,11621
1449,14540
1450,12922
1451,15260
1452,11948
1453,15427
1454,13073
1455,13682
1456,12455
1457,12357
1458,15723
1459,11665
1460,14754
1461,16140
1462,15340
1463,15346
1464,15358
1465,13691
1466,16001
1467,12776
1468,14651
1469,15333
1470,13323
1471,13636
1472,15863
1473,13100
1474,13350
1475,13141
1476,13312
1477,11635
1478,11614
1479,15963
1480,14948
1481,12169
1482,15037
1483,13960
1484,11925
1485,13651
1486,14227
1487,15558
1488,16233
1489,14602
1490,16378
1491,12157
1492,11867
1493,15784
1494,16323
1495,14232
1496,15762
1497,12161
1498,12831
1499,15502
1500,15207
1501,15712
1502,13969
1503,16380
1504,15408
1505,15494
1506,15870
1507,13653
1508,11994
1509,13315
1510,14834
1511,12044
1512,11763
1513,14260
1514,16031
1515,12585
1516,13416
1517,16022
1518,14055
1519,11739
1520,15578
1521,15817
1522,13492
1523,15827
1524,16292
1525,15213
1526,13948
1527,16626
1528,16643
1529,14062
1530,15745
1531,15705
1532,13268
1533,12534
1534,14894
1535,16715
1536,12031
1537,15613
1538,11919
1539,15635
1540,12559
1541,12768
1542,15339
1543,13685
1544,13353
1545,14224
1546,13008
1547,15527
1548,12536
1549,12810
1550,14306
1551,15547
1552,14595
1553,15238
1554,12921
1555,12100
1556,15651
1557,13356
1558,14192
1559,13149
1560,13518
1561,14780
1562,15133
1563,14189
1564,13307
1565,16855
1566,14525
1567,15657
1568,15576
1569,14666
1570,16874
1571,13649
1572,15032
1573,15762
1574,12347
1575,13834
1576,16116
1577,15533
1578,12633
1579,14950
1580,13310
1581,14385
1582,15684
1583,13493
1584,15481
1585,12400
1586,14002
1587,16278
1588,15645
1589,16399
1590,14902
1591,15080
1592,16641
1593,12219
1594,12283
1595,12985
1596,13777
1597,15054
1598,13874
1599,15312
1600,16379
1601,16694
1602,15765
1603,12905
1604,14915
1605,15330
1606,12157
1607,15829
1608,15758
1609,13744
1610,16590
1611,15091
1612,17025
1613,14131
1614,13043
1615,13396
1616,17041
1617,16203
1618,14644
1619,15733
1620,14799
1621,14281
1622,13147
1623,17085
1624,12515
1625,13779
1626,13013
1627,15667
1628,14740
1629,16985
1630,12480
1631,13277
1632,16171
1633,12880
1634,14062
1635,15421
1636,15840
1637,14223
1638,13391
1639,12537
1640,13260
1641,15301
1642,13495
1643,15295
1644,15424
1645,15129
1646,16324
1647,15332
1648,17193
1649,17098
1650,13638
1651,17389
1652,13829
1653,16207
1654,14813
1655,13886
1656,15068
1657,14081
1658,15150
1659,14884
1660,16296
1661,12612
1662,16622
1663,16925
1664,16155
1665,16876
1666,16169
1667,14399
1668,15386
1669,17204
1670,16377
1671,15646
1672,12687
1673,16642
1674,15829
1675,13052
1676,12592
1677,15831
1678,13061
1679,16353
1680,14432
1681,13757
1682,14588
1683,14261
1684,14531
1685,13873
1686,14347
1687,13936
1688,14859
1689,13521
1690,17279
1691,16499
1692,14335
1693,16909
1694,16559
1695,13818
1696,13390
1697,16527
1698,16399
1699,13197
1700,17040
1701,17685
1702,17486
1703,15231
1704,15787
1705,15156
1706,13990
1707,13396
1708,15677
1709,14499
1710,13841
1711,15010
1712,14469
1713,14032
1714,17057
1715,15141
1716,14883
1717,16359
1718,13622
1719,14304
1720,14395
1721,12902
1722,15143
1723,14494
1724,15137
1725,17557
1726,17221
1727,15920
1728,17768
1729,15429
1730,14196
1731,13690
1732,15406
1733,14227
1734,14555
1735,16335
1736,14196
1737,15047
1738,13924
1739,17536
1740,15054
1741,12982
1742,17463
1743,16927
1744,16174
1745,15393
1746,13243
1747,16907
1748,15893
1749,14245
1750,17891
1751,16136
1752,16219
1753,16618
1754,17034
1755,16304
1756,15763
1757,14717
1758,17091
1759,13748
1760,16922
1761,13270
1762,18019
1763,15750
1764,14415
1765,14096
1766,15670
1767,14649
1768,15370
1769,18081
1770,14605
1771,13276
1772,15294
1773,14336
1774,14470
1775,13221
1776,13873
1777,14246
1778,16777
1779,15655
1780,13210
1781,13958
1782,16624
1783,15061
1784,17437
1785,14619
1786,16061
1787,16200
1788,14491
1789,14717
1790,15615
1791,16595
1792,17180
1793,17086
1794,17281
1795,14599
1796,14982
1797,16245
1798,16379
1799,16571
1800,15374
1801,15078
1802,16280
1803,16202
1804,15145
1805,16647
1806,16834
1807,15067
1808,16245
1809,14390
1810,15946
1811,17405
1812,16583
1813,15076
1814,14495
1815,18006
1816,14669
1817,13690
1818,15654
1819,13765
1820,13482
1821,15883
1822,16098
1823,15084
1824,16178
1825,14026
1826,14480
1827,13519
1828,17181
1829,17118
1830,15627
1831,15652
1832,18014
1833,17997
1834,18229
1835,14932
1836,16020
1837,18412
1838,16848
1839,16784
1840,18518
1841,15866
1842,16761
1843,13810
1844,14843
1845,15220
1846,16144
1847,15729
1848,16272
1849,16338
1850,18471
1851,17709
1852,15804
1853,14391
1854,16269
1855,15126
1856,17763
1857,15799
1858,15476
1859,15531
1860,16105
1861,14022
1862,16727
1863,15710
1864,15490
1865,17396
1866,13901
1867,17902
1868,16457
1869,15886
1870,15226
1871,15490
1872,15075
1873,16766
1874,16117
1875,15501
1876,15345
1877,16404
1878,14894
1879,15150
1880,14973
1881,15580
1882,17350
1883,18581
1884,14695
1885,17271
1886,14850
1887,16494
1888,18159
1889,15796
1890,17911
1891,16268
1892,18013
1893,15137
1894,15011
1895,15336
1896,16588
1897,16684
1898,17773
1899,18872
1900,16185
1901,17746
1902,15706
1903,14279
1904,16555
1905,16289
1906,16076
1907,15424
1908,16909
1909,15811
1910,14495
1911,15187
1912,15424
1913,18041
1914,16276
1915,18778
1916,15573
1917,16605
1918,15713
1919,14749
1920,14753
1921,15541
1922,14395
1923,17710
1924,17438
1925,16656
1926,16377
1927,16013
1928,15188
1929,15143
1930,14999
1931,14317
1932,18108
1933,15197
1934,14274
1935,17732
1936,15406
1937,17188
1938,17395
1939,16340
1940,18813
1941,17701
1942,17872
1943,14269
1944,18776
1945,16074
1946,18736
1947,18403
1948,18419
1949,18175
1950,16500
1951,15930
1952,18518
1953,18473
1954,18845
1955,16563
1956,17731
1957,14708
1958,15212
1959,15860
1960,15905
1961,16629
1962,16685
1963,17246
1964,16086
1965,17111
1966,16419
1967,17885
1968,16698
1969,18364
1970,16119
1971,17987
1972,18296
1973,18983
1974,17018
1975,17873
1976,19014
1977,17427
1978,16841
1979,16459
1980,17135
1981,15879
1982,18320
1983,19070
1984,15571
1985,19234
1986,18242
1987,14692
1988,19424
1989,18654
1990,18141
1991,16149
1992,14699
1993,19339
1994,16685
1995,14838
1996,19024
1997,16702
1998,17064
1999,19416
2000,17817
2001,18801
2002,15952
2003,15261
2004,19117
2005,17018
2006,15253
2007,18912
2008,15238
2009,15811
2010,15561
2011,18665
2012,18451
2013,14916
2014,18378
2015,16569
2016,18488
2017,18267
2018,19257
2019,19544
2020,18208
2021,14829
2022,16041
2023,16247
2024,15851
2025,18537
2026,16056
2027,18214
2028,18121
2029,15948
2030,15473
2031,18416
2032,15694
2033,19278
2034,17162
2035,15722
2036,19716
2037,14984
2038,15622
2039,17410
2040,17990
2041,19079
2042,17724
2043,18655
2044,19055
2045,16422
2046,16732
2047,17403
2048,18349
2049,17423
2050,19021
2051,15852
2052,18800
2053,18707
2054,18076
2055,15889
2056,15445
2057,16975
2058,17086
2059,17273
2060,18494
2061,15458
2062,17077
2063,17657
2064,15224
2065,18553
2066,19743
2067,18881
2068,17855
2069,15232
2070,15114
2071,19113
2072,18363
2073,15180
2074,19876
2075,19357
2076,18718
2077,19003
2078,19459
2079,18512
2080,16882
2081,18502
2082,19992
2083,19292
2084,16882
2085,19360
2086,15850
2087,16995
2088,15442
2089,17402
2090,16070
2091,18775
2092,18525
2093,16985
2094,16367
2095,16225
2096,17913
2097,16140
2098,17687
2099,16677
2100,18772
2101,15550
2102,17761
2103,15752
2104,15936
2105,19552
2106,19688
2107,19964
2108,16317
2109,15540
2110,18229
2111,18688
2112,19354
2113,17043
2114,17110
2115,15641
2116,18882
2117,17356
2118,16875
2119,18665
2120,15370
2121,17777
2122,15342
2123,19071
2124,15622
2125,18002
2126,19516
2127,16399
2128,18242
2129,19560
2130,19459
2131,17012
2132,16240
2133,16548
2134,18118
2135,18843
2136,19735
2137,17295
2138,15401
2139,18498
2140,16833
2141,15367
2142,17489
2143,19468
2144,16427
2145,18290
2146,15911
2147,17240
2148,17122
2149,16893
2150,19437
2151,17045
2152,16211
2153,17899
2154,19043
2155,18196
2156,19199
2157,15794
2158,16783
2159,19899
2160,16461
2161,17415
2162,19582
2163,17193
2164,19096
2165,16530
2166,17095
2167,15876
2168,16137
2169,18242
2170,15973
2171,17691
2172,19313
2173,19425
2174,18804
2175,19703
2176,20175
2177,17209
2178,16829
2179,16904
2180,18142
2181,20177
2182,16250
2183,18385
2184,16903
2185,18652
2186,16609
2187,17447
2188,19715
2189,18261
2190,17795
2191,20278
2192,20613
2193,18129
2194,19904
2195,19337
2196,18812
2197,17146
2198,19372
2199,19719
2200,17543
2201,18002
2202,16052
2203,20263
2204,16982
2205,17649
2206,18151
2207,16709
2208,17539
2209,20020
2210,20028
2211,18371
2212,20287
2213,18765
2214,19184
2215,20089
2216,17197
2217,19949
2218,18409
2219,17967
2220,17329
2221,20774
2222,20840
2223,17313
2224,18370
2225,18668
2226,18072
2227,16874
2228,20582
2229,19923
2230,20772
2231,18797
2232,18307
2233,16118
2234,18529
2235,15994
2236,17909
2237,19439
2238,19697
2239,19572
2240,19547
2241,20439
2242,17184
2243,20730
2244,20660
2245,19852
2246,19724
2247,16407
2248,18976
2249,20617
2250,19932
2251,17729
2252,19561
2253,17022
2254,20796
2255,17543
2256,20156
2257,19001
2258,18827
2259,19445
2260,18843
2261,18996
2262,19602
2263,17090
2264,16869
2265,17505
2266,19195
2267,20150
2268,20946
2269,17022
2270,16252
2271,19452
2272,16357
2273,20920
2274,18474
2275,16324
2276,20493
2277,19100
2278,17369
2279,21027
2280,16209
2281,18089
2282,20413
2283,16918
2284,18232
2285,17106
2286,17615
2287,19928
2288,20114
2289,16886
2290,19791
2291,17887
2292,17163
2293,19385
2294,17539
2295,18729
2296,21252
2297,16415
2298,17880
2299,20546
2300,19083
2301,20030
2302,19012
2303,18917
2304,19602
2305,17510
2306,19548
2307,16465
2308,17587
2309,17654
2310,18848
2311,19704
2312,18718
2313,17318
2314,18837
2315,17879
2316,18560
2317,19199
2318,19950
2319,18001
2320,19038
2321,19921
2322,18890
2323,20150
2324,20271
2325,17908
2326,17171
2327,17398
2328,17350
2329,19787
2330,17042
2331,21414
2332,20811
2333,19935
2334,20063
2335,19453
2336,17926
2337,17321
2338,16758
2339,17136
2340,21081
2341,18409
2342,20948
2343,18968
2344,21180
2345,21448
2346,18260
2347,21435
2348,18196
2349,18099
2350,19764
2351,18677
2352,17200
2353,18343
2354,18645
2355,18578
2356,19598
2357,19725
2358,19862
2359,16878
2360,16717
2361,17782
2362,21479
2363,21317
2364,17344
2365,17132
2366,19188
2367,21478
2368,17106
2369,19279
2370,21288
2371,19872
2372,20139
2373,19933
2374,21113
2375,17239
2376,21280
2377,18652
2378,19386
2379,20146
2380,17319
2381,21188
2382,19377
2383,20679
2384,17173
2385,21624
2386,17431
2387,16933
2388,17931
2389,19808
2390,19085
2391,19092
2392,17876
2393,18290
2394,19323
2395,21591
2396,19400
2397,19487
2398,19623
2399,19404
2400,20240
2401,17492
2402,21093
2403,18750
2404,18455
2405,21518
2406,17508
2407,18104
2408,20828
2409,17606
2410,17878
2411,21842
2412,19441
2413,17025
2414,18731
2415,20717
2416,19951
2417,20035
2418,19902
2419,20651
2420,17222
2421,21902
2422,20684
2423,21008
2424,19514
2425,19035
2426,19921
2427,20121
2428,21776
2429,21247
2430,19205
2431,21573
2432,18352
2433,18236
2434,17518
2435,18307
2436,21567
2437,19005
2438,19809
2439,17205
2440,17532
2441,21830
2442,18642
2443,20001
2444,17840
2445,19489
2446,18136
2447,17775
2448,19615
2449,19182
2450,18268
2451,19622
2452,20851
2453,19035
2454,19709
2455,19390
2456,19840
2457,18987
2458,22221
2459,17916
2460,19344
2461,21805
2462,20144
2463,18283
2464,19130
2465,18450
2466,21336
2467,22223
2468,22191
2469,19047
2470,19122
2471,19766
2472,18557
2473,22319
2474,21472
2475,19400
2476,17791
2477,17524
2478,21670
2479,18619
2480,20120
2481,21191
2482,19278
2483,19903
2484,19042
2485,20739
2486,18415
2487,18639
2488,20090
2489,19762
2490,18946
2491,20184
2492,21287
2493,22204
2494,20700
2495,18938
2496,21413
2497,20147
2498,20656
